"metric","station","index","low_value","high_value","low_pred","high_pred","effect_size","effect_type"
"dolphin_presence","9M","EVNtMean",0.0347245945530892,0.0566038832650655,0.181704700784333,0.181704825335787,1.24551453845045e-07,"probability_change"
"dolphin_presence","9M","HFC",0.153575575237502,0.247091455962393,0.181703872085654,0.181704841263462,9.69177808785027e-07,"probability_change"
"dolphin_presence","9M","H_GiniSimpson",0.877678084774989,0.984233527955482,0.181705157474247,0.181704574705086,-5.82769161511232e-07,"probability_change"
"dolphin_presence","9M","H_Havrda",0.322801639521089,0.333192859881231,0.181705623180978,0.181704410165297,-1.21301568106746e-06,"probability_change"
"dolphin_presence","9M","H_Renyi",2.12941554979615,3.90494633885488,0.181705119945064,0.181704583015509,-5.36929555067234e-07,"probability_change"
"dolphin_presence","9M","H_gamma",5171.98444113943,11421.6622937399,0.184367448354791,0.196638248497312,0.0122708001425215,"probability_change"
"dolphin_presence","9M","H_pairedShannon",4.14232895121337,5.65189259760191,0.181704813378697,0.181705042871942,2.29493244768841e-07,"probability_change"
"dolphin_presence","9M","Hf",0.580057172204718,0.840364103361561,0.181704788212201,0.181705063059563,2.74847361619868e-07,"probability_change"
"dolphin_presence","9M","Ht",0.412674259749672,0.700027322626903,0.160614395596175,0.211262776239843,0.0506483806436678,"probability_change"
"dolphin_presence","9M","KURTf",5.98616427026074,41.2571801368111,0.181704813779961,0.181704696222636,-1.17557325124418e-07,"probability_change"
"dolphin_presence","9M","KURTt",60.3883918408132,14993.289967258,0.172300651975095,0.195606476943341,0.0233058249682453,"probability_change"
"dolphin_presence","9M","LEQf",198.559052537373,211.2839406445,0.187910502059695,0.18001929048415,-0.00789121157554451,"probability_change"
"dolphin_presence","9M","LEQt",52.1573041861794,67.2800173591614,0.140883110739078,0.238542485548265,0.0976593748091871,"probability_change"
"dolphin_presence","9M","LFC",0.159220401110471,0.298177145528626,0.181705618992414,0.181704618159669,-1.00083274565121e-06,"probability_change"
